17-05-10_15:30:00.000,32980.97,4011.64,530.39,234.68,7.43,463.90,-8.42,-16.02,0.90
17-05-10_15:30:00.000,32980.97,4011.64,550.39,234.68,9.87,466.91,-8.59,-15.86,0.91
17-05-10_15:30:00.000,32980.97,4011.64,570.39,234.68,12.26,470.75,-8.68,-15.74,0.95
17-05-10_15:30:00.000,32980.97,4011.64,590.39,234.68,14.62,475.40,-8.83,-15.47,0.95
17-05-10_15:30:00.000,32964.65,4000.08,310.39,234.68,-18.43,505.97,-3.22,-17.16,1.07
17-05-10_15:30:00.000,32964.65,4000.08,330.39,234.68,-16.26,500.01,-3.61,-16.88,1.07
17-05-10_15:30:00.000,32964.65,4000.08,350.39,234.68,-14.03,494.78,-4.32,-16.54,1.07
17-05-10_15:30:00.000,32964.65,4000.08,370.39,234.68,-11.77,490.32,-4.84,-16.51,1.02
17-05-10_15:30:00.000,32964.65,4000.08,390.39,234.68,-9.47,486.63,-5.28,-16.39,1.01
17-05-10_15:30:00.000,32964.65,4000.08,410.39,234.68,-7.12,483.74,-5.84,-16.29,1.00
17-05-10_15:30:00.000,32964.65,4000.08,430.39,234.68,-4.76,481.67,-6.39,-16.15,0.96
17-05-10_15:30:00.000,32964.65,4000.08,450.39,234.68,-2.39,480.42,-7.06,-15.98,0.97
17-05-10_15:30:00.000,32964.65,4000.08,470.39,234.68,0.00,480.01,-7.53,-15.92,0.95
17-05-10_15:30:00.000,32964.65,4000.08,490.39,234.68,2.38,480.43,-8.00,-15.81,0.90
17-05-10_15:30:00.000,32964.65,4000.08,510.39,234.68,4.77,481.67,-8.26,-15.71,0.90
17-05-10_15:30:00.000,32964.65,4000.08,530.39,234.68,7.13,483.74,-8.41,-15.78,0.93
17-05-10_15:30:00.000,32964.65,4000.08,550.39,234.68,9.46,486.63,-8.59,-15.71,0.90
17-05-10_15:30:00.000,32964.65,4000.08,570.39,234.68,11.77,490.31,-8.68,-15.53,0.94
17-05-10_15:30:00.000,32964.65,4000.08,590.39,234.68,14.04,494.78,-8.80,-15.31,0.96
17-05-10_15:30:00.000,32948.33,3988.52,310.39,234.68,-17.74,524.99,-3.21,-17.01,1.06
17-05-10_15:30:00.000,32948.33,3988.52,330.39,234.68,-15.64,519.24,-3.72,-16.60,1.10
17-05-10_15:30:00.000,32948.33,3988.52,350.39,234.68,-13.50,514.20,-4.32,-16.41,1.07
17-05-10_15:30:00.000,32948.33,3988.52,370.39,234.68,-11.31,509.91,-4.82,-16.32,1.05
17-05-10_15:30:00.000,32948.33,3988.52,390.39,234.68,-9.09,506.36,-5.39,-16.16,1.02
17-05-10_15:30:00.000,32948.33,3988.52,410.39,234.68,-6.84,503.59,-5.99,-16.03,1.00
17-05-10_15:30:00.000,32948.33,3988.52,430.39,234.68,-4.57,501.60,-6.50,-15.94,1.01
17-05-10_15:30:00.000,32948.33,3988.52,450.39,234.68,-2.29,500.40,-7.05,-15.86,0.95
17-05-10_15:30:00.000,32948.33,3988.52,470.39,234.68,0.00,500.01,-7.54,-15.70,0.93
17-05-10_15:30:00.000,32948.33,3988.52,490.39,234.68,2.29,500.41,-8.09,-15.61,0.89
17-05-10_15:30:00.000,32948.33,3988.52,510.39,234.68,4.58,501.61,-8.25,-15.50,0.88
17-05-10_15:30:00.000,32948.33,3988.52,530.39,234.68,6.84,503.60,-8.41,-15.58,0.94
17-05-10_15:30:00.000,32948.33,3988.52,550.39,234.68,9.09,506.37,-8.60,-15.56,0.93
17-05-10_15:30:00.000,32948.33,3988.52,570.39,234.68,11.31,509.91,-8.68,-15.33,0.93
17-05-10_15:30:00.000,32948.33,3988.52,590.39,234.68,13.49,514.20,-8.85,-15.09,0.94
17-05-10_15:30:00.000,32932.01,3976.96,290.39,234.68,-19.09,550.28,-2.75,-16.88,1.08
17-05-10_15:30:00.000,32932.01,3976.96,310.39,234.68,-17.11,544.07,-3.27,-16.73,1.06
17-05-10_15:30:00.000,32932.01,3976.96,330.39,234.68,-15.07,538.52,-3.76,-16.32,1.10
17-05-10_15:30:00.000,32932.01,3976.96,350.39,234.68,-13.00,533.67,-4.29,-16.23,1.05
17-05-10_15:30:00.000,32932.01,3976.96,370.39,234.68,-10.89,529.54,-4.87,-16.16,1.02
17-05-10_15:30:00.000,32932.01,3976.96,390.39,234.68,-8.75,526.13,-5.54,-15.99,1.01
17-05-10_15:30:00.000,32932.01,3976.96,410.39,234.68,-6.58,523.46,-6.12,-15.88,1.01
17-05-10_15:30:00.000,32932.01,3976.96,430.39,234.68,-4.40,521.55,-6.62,-15.81,0.98
17-05-10_15:30:00.000,32932.01,3976.96,450.39,234.68,-2.20,520.39,-7.11,-15.69,0.99
17-05-10_15:30:00.000,32932.01,3976.96,470.39,234.68,0.00,520.01,-7.59,-15.54,0.93
17-05-10_15:30:00.000,32932.01,3976.96,490.39,234.68,2.20,520.39,-8.07,-15.33,0.90
17-05-10_15:30:00.000,32932.01,3976.96,510.39,234.68,4.40,521.54,-8.22,-15.28,0.91
17-05-10_15:30:00.000,32932.01,3976.96,530.39,234.68,6.58,523.45,-8.41,-15.42,0.91
17-05-10_15:30:00.000,32932.01,3976.96,550.39,234.68,8.75,526.12,-8.60,-15.37,0.89
